Local time,Open,High,Low,Close,Volume
12.01.2024 15:00:00.000 GMT+0100,102.062,102.097,101.803,101.898,20.1209
12.01.2024 16:00:00.000 GMT+0100,101.900,102.038,101.795,102.009,17.544
12.01.2024 17:00:00.000 GMT+0100,102.012,102.108,101.954,102.106,14.292
12.01.2024 18:00:00.000 GMT+0100,102.110,102.205,102.103,102.178,10.62
12.01.2024 19:00:00.000 GMT+0100,102.175,102.190,102.096,102.105,7.068
12.01.2024 20:00:00.000 GMT+0100,102.107,102.144,102.055,102.129,4.62
12.01.2024 21:00:00.000 GMT+0100,102.127,102.170,102.114,102.155,5.598
12.01.2024 22:00:00.000 GMT+0100,102.165,102.175,102.062,102.062,2.9069
15.01.2024 02:00:00.000 GMT+0100,102.171,102.209,102.137,102.155,5.472
15.01.2024 03:00:00.000 GMT+0100,102.146,102.151,102.042,102.052,4.614
15.01.2024 04:00:00.000 GMT+0100,102.050,102.081,102.033,102.078,3.588
15.01.2024 05:00:00.000 GMT+0100,102.076,102.130,102.074,102.093,2.5769
15.01.2024 06:00:00.000 GMT+0100,102.098,102.116,102.079,102.116,2.3909
15.01.2024 07:00:00.000 GMT+0100,102.109,102.125,102.079,102.105,3.066
15.01.2024 08:00:00.000 GMT+0100,102.109,102.225,102.093,102.209,8.3727
15.01.2024 09:00:00.000 GMT+0100,102.201,102.209,102.106,102.180,9.852
15.01.2024 10:00:00.000 GMT+0100,102.184,102.313,102.178,102.284,9.7586
15.01.2024 11:00:00.000 GMT+0100,102.288,102.391,102.288,102.323,10.8379
15.01.2024 12:00:00.000 GMT+0100,102.326,102.333,102.251,102.297,6.204
15.01.2024 13:00:00.000 GMT+0100,102.302,102.319,102.226,102.278,9.588
15.01.2024 14:00:00.000 GMT+0100,102.274,102.344,102.273,102.279,9.5578
15.01.2024 15:00:00.000 GMT+0100,102.279,102.387,102.268,102.351,9.444
15.01.2024 16:00:00.000 GMT+0100,102.354,102.385,102.288,102.305,8.3249
15.01.2024 17:00:00.000 GMT+0100,102.299,102.332,102.281,102.318,6.7436
15.01.2024 18:00:00.000 GMT+0100,102.314,102.335,102.277,102.321,3.3654
15.01.2024 19:00:00.000 GMT+0100,102.328,102.328,102.290,102.294,0.9238
15.01.2024 20:00:00.000 GMT+0100,102.292,102.320,102.287,102.317,1.134
15.01.2024 21:00:00.000 GMT+0100,102.313,102.324,102.302,102.304,1.3016
15.01.2024 22:00:00.000 GMT+0100,102.303,102.317,102.292,102.294,1.1549
